@RELATION auscomp

@ATTRIBUTE player1 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player2 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player3 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player4 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE player5 {"Anti-Mage","Axe","Bane","Bloodseeker","CrystalMaiden","DrowRanger","Earthshaker","Juggernaut","Mirana","ShadowFiend","Morphling","PhantomLancer","Puck","Pudge","Razor","SandKing","StormSpirit","Sven","Tiny","VengefulSpirit","Windranger","Zeus","Kunkka","Lina","Lich","Lion","ShadowShaman","Slardar","Tidehunter","WitchDoctor","Riki","Enigma","Tinker","Sniper","Necrophos","Warlock","Beastmaster","QueenofPain","Venomancer","FacelessVoid","WraithKing","DeathProphet","PhantomAssassin","Pugna","TemplarAssassin","Viper","Luna","DragonKnight","Dazzle","Clockwerk","Leshrac","Nature'sProphet","Lifestealer","DarkSeer","Clinkz","Omniknight","Enchantress","Huskar","NightStalker","Broodmother","BountyHunter","Weaver","Jakiro","Batrider","Chen","Spectre","Doom","AncientApparition","Ursa","SpiritBreaker","Gyrocopter","Alchemist","Invoker","Silencer","OutworldDevourer","Lycan","Brewmaster","ShadowDemon","LoneDruid","ChaosKnight","Meepo","TreantProtector","OgreMagi","Undying","Rubick","Disruptor","NyxAssassin","NagaSiren","KeeperoftheLight","Io","Visage","Slark","Medusa","TrollWarlord","CentaurWarrunner","Magnus","Timbersaw","Bristleback","Tusk","SkywrathMage","Abaddon","ElderTitan","LegionCommander","EmberSpirit","EarthSpirit","AbyssalUnderlord","Terrorblade","Phoenix","Techies","Oracle","WinterWyvern","ArcWarden","undefined"}
@ATTRIBUTE class {"win","lose"}

@DATA
"PhantomAssassin","Disruptor","Bristleback","Timbersaw","Enigma","win"
"DrowRanger","Zeus","Lycan","OutworldDevourer","Riki","lose"
"BountyHunter","Slark","Luna","ShadowFiend","Oracle","lose"
"Axe","Mirana","Magnus","CrystalMaiden","Io","win"
"Invoker","PhantomAssassin","FacelessVoid","Lion","BountyHunter","lose"
"Earthshaker","Slark","Juggernaut","Timbersaw","Necrophos","win"
"Juggernaut","Invoker","Kunkka","Lich","Omniknight","lose"
"OgreMagi","Anti-Mage","EmberSpirit","Lion","FacelessVoid","win"
"Windranger","Necrophos","LegionCommander","WraithKing","SkywrathMage","win"
"Pudge","Juggernaut","Lifestealer","StormSpirit","Silencer","lose"
"Juggernaut","DrowRanger","Axe","OutworldDevourer","CrystalMaiden","win"
"Jakiro","Lycan","Ursa","LegionCommander","Clinkz","lose"
"Lina","DarkSeer","Invoker","PhantomAssassin","BountyHunter","win"
"FacelessVoid","Tinker","Techies","Slark","Axe","lose"
"BountyHunter","FacelessVoid","Necrophos","Kunkka","Slark","lose"
"Pudge","Morphling","Ursa","Timbersaw","Riki","win"
"VengefulSpirit","Mirana","Spectre","Sniper","ArcWarden","win"
"Invoker","WraithKing","Necrophos","Morphling","Axe","lose"
"Juggernaut","Weaver","Puck","Silencer","LegionCommander","win"
"ShadowFiend","FacelessVoid","Oracle","Tiny","Morphling","lose"
"Zeus","ArcWarden","Juggernaut","Riki","Necrophos","win"
"BountyHunter","Dazzle","Anti-Mage","LegionCommander","StormSpirit","lose"
"Lion","Invoker","FacelessVoid","Lich","Slark","win"
"Anti-Mage","Dazzle","Omniknight","Tiny","Timbersaw","lose"
"Pudge","Ursa","TrollWarlord","TemplarAssassin","DrowRanger","lose"
"Sniper","Axe","Juggernaut","Earthshaker","Lycan","win"
"Sven","Medusa","Windranger","Lion","Lina","win"
"Magnus","Ursa","Anti-Mage","FacelessVoid","CrystalMaiden","lose"
"Axe","NyxAssassin","Lion","SpiritBreaker","Tusk","win"
"ShadowShaman","Lina","Kunkka","Necrophos","Beastmaster","lose"
"StormSpirit","Nature'sProphet","Batrider","Omniknight","SpiritBreaker","lose"
"FacelessVoid","Necrophos","Pudge","Mirana","Weaver","win"
"Mirana","Axe","Rubick","Necrophos","FacelessVoid","lose"
"Windranger","Enigma","Omniknight","Bloodseeker","Zeus","win"
"Bristleback","Alchemist","Tiny","Lion","Omniknight","win"
"Lifestealer","Invoker","Timbersaw","Windranger","PhantomAssassin","lose"
"PhantomAssassin","Axe","Slardar","WraithKing","StormSpirit","lose"
"Timbersaw","KeeperoftheLight","LegionCommander","Invoker","FacelessVoid","win"
"Anti-Mage","Sniper","Omniknight","Riki","Tidehunter","win"
"Juggernaut","Invoker","WraithKing","Kunkka","PhantomAssassin","lose"
"Windranger","Slark","Invoker","WraithKing","PhantomAssassin","win"
"EmberSpirit","Tinker","Phoenix","Anti-Mage","NyxAssassin","lose"
"Tinker","Magnus","Bane","EmberSpirit","Warlock","win"
"Timbersaw","Invoker","QueenofPain","Juggernaut","Axe","lose"
"Riki","ShadowShaman","DrowRanger","Rubick","StormSpirit","win"
"LegionCommander","Mirana","Disruptor","FacelessVoid","Morphling","lose"
"ShadowFiend","Kunkka","DrowRanger","Sniper","Tusk","win"
"QueenofPain","Zeus","Io","DragonKnight","Juggernaut","lose"
"Alchemist","Timbersaw","Juggernaut","Disruptor","Abaddon","win"
"Zeus","FacelessVoid","LegionCommander","Tidehunter","PhantomLancer","lose"
"Omniknight","DrowRanger","Windranger","Juggernaut","Rubick","win"
"SpiritBreaker","Necrophos","Nature'sProphet","Slark","Disruptor","lose"
"Sven","Clockwerk","NyxAssassin","KeeperoftheLight","Morphling","win"
"Invoker","TrollWarlord","Juggernaut","Necrophos","CrystalMaiden","lose"
"LegionCommander","Windranger","Viper","PhantomLancer","Anti-Mage","lose"
"Bloodseeker","DrowRanger","Zeus","WraithKing","Ursa","win"
"Zeus","Lina","Mirana","Spectre","Kunkka","win"
"Nature'sProphet","Pudge","QueenofPain","Slark","DrowRanger","lose"
"AncientApparition","Timbersaw","Bloodseeker","Tinker","Spectre","lose"
"Mirana","Slark","FacelessVoid","SandKing","Omniknight","win"
"Clinkz","Lion","Nature'sProphet","Tinker","Anti-Mage","lose"
"Axe","Windranger","PhantomAssassin","Omniknight","Phoenix","win"
"StormSpirit","LegionCommander","Mirana","Alchemist","PhantomAssassin","lose"
"Tiny","Tinker","SpiritBreaker","AncientApparition","FacelessVoid","win"
"Bloodseeker","DrowRanger","Dazzle","Ursa","BountyHunter","win"
"Riki","Lifestealer","Lycan","Zeus","PhantomAssassin","lose"
"LegionCommander","Razor","Windranger","DrowRanger","Terrorblade","lose"
"Invoker","Omniknight","Slark","Zeus","Riki","win"
"Windranger","DrowRanger","Mirana","Rubick","NyxAssassin","win"
"Beastmaster","VengefulSpirit","Zeus","Morphling","Dazzle","lose"
"DeathProphet","DragonKnight","SandKing","Pudge","Axe","win"
"Lion","Slardar","Necrophos","WraithKing","Sniper","lose"
"Windranger","Spectre","Pudge","Medusa","Silencer","win"
"Necrophos","Lifestealer","PhantomAssassin","Invoker","NyxAssassin","lose"
"Lion","Slark","Invoker","WitchDoctor","Weaver","win"
"OutworldDevourer","Clockwerk","Kunkka","Oracle","Riki","lose"
"Ursa","Venomancer","Pudge","Axe","Lifestealer","win"
"Lich","Huskar","TrollWarlord","Lina","Bane","lose"
"Lycan","BountyHunter","Riki","Magnus","Venomancer","win"
"Bane","Razor","Zeus","Bloodseeker","CentaurWarrunner","lose"
"Spectre","EmberSpirit","Necrophos","Timbersaw","AncientApparition","lose"
"NyxAssassin","Lifestealer","Mirana","PhantomAssassin","Anti-Mage","win"
"Invoker","SpiritBreaker","Luna","Riki","Timbersaw","win"
"StormSpirit","Juggernaut","Jakiro","FacelessVoid","Bloodseeker","lose"
"Bloodseeker","Abaddon","DrowRanger","Sniper","Pugna","lose"
"LegionCommander","Alchemist","Slark","Invoker","PhantomAssassin","win"
"Luna","StormSpirit","EarthSpirit","Pudge","PhantomAssassin","lose"
"TrollWarlord","VengefulSpirit","DeathProphet","Lich","Alchemist","win"
"Warlock","TrollWarlord","Invoker","DrowRanger","Windranger","win"
"Rubick","DarkSeer","Morphling","LegionCommander","FacelessVoid","lose"
"ShadowFiend","Invoker","Riki","EmberSpirit","FacelessVoid","lose"
"Juggernaut","TemplarAssassin","Jakiro","Sniper","LegionCommander","win"
"Nature'sProphet","Invoker","Broodmother","Juggernaut","WitchDoctor","win"
"Silencer","Timbersaw","Sven","Jakiro","ShadowFiend","lose"
"Lifestealer","Timbersaw","Slark","Lion","PhantomAssassin","lose"
"Riki","QueenofPain","Zeus","Techies","Huskar","win"
"Morphling","Slark","Axe","Alchemist","QueenofPain","lose"
"PhantomAssassin","LegionCommander","BountyHunter","Lifestealer","Spectre","win"
"Invoker","Morphling","Mirana","Doom","Leshrac","lose"
"Rubick","Juggernaut","Zeus","Windranger","LegionCommander","win"
"Riki","TrollWarlord","SpiritBreaker","Windranger","Nature'sProphet","win"
"Sniper","LegionCommander","PhantomAssassin","ShadowFiend","Slardar","lose"
"Lifestealer","Timbersaw","Earthshaker","Invoker","Silencer","lose"
"Ursa","LegionCommander","Pudge","SpiritBreaker","Dazzle","win"
"WitchDoctor","EarthSpirit","CentaurWarrunner","Sniper","Luna","win"
"Silencer","FacelessVoid","QueenofPain","Lion","Sven","lose"
"Timbersaw","DrowRanger","Enigma","CrystalMaiden","Clinkz","lose"
"Juggernaut","Pudge","Riki","Medusa","LegionCommander","win"
"Pudge","Clinkz","Lifestealer","SpiritBreaker","ShadowDemon","lose"
"Nature'sProphet","Mirana","OutworldDevourer","Axe","Ursa","win"
"Luna","Earthshaker","DrowRanger","Necrophos","Pudge","win"
"Tidehunter","Riki","Disruptor","Invoker","Anti-Mage","lose"
"PhantomAssassin","Lifestealer","Sven","DrowRanger","Mirana","lose"
"DarkSeer","Pudge","Necrophos","Medusa","LegionCommander","win"
"Alchemist","Nature'sProphet","Sven","SandKing","Pudge","win"
"Windranger","DrowRanger","FacelessVoid","BountyHunter","Rubick","lose"
"OgreMagi","Riki","Slark","TemplarAssassin","Dazzle","win"
"Anti-Mage","Mirana","Earthshaker","Beastmaster","Morphling","lose"
"Bristleback","Pudge","Rubick","Juggernaut","Morphling","lose"
"Invoker","SpiritBreaker","Clockwerk","Mirana","Techies","win"
"ShadowFiend","LegionCommander","Magnus","Lion","Timbersaw","lose"
"Invoker","DrowRanger","Clinkz","Bloodseeker","Pudge","win"
"Zeus","DrowRanger","Tinker","Lifestealer","Anti-Mage","win"
"PhantomAssassin","Pudge","Lion","Sven","LegionCommander","lose"
"Viper","Timbersaw","BountyHunter","ChaosKnight","Pudge","lose"
"Tusk","LegionCommander","CrystalMaiden","Slark","Slardar","win"
"Pudge","Slark","OgreMagi","Tidehunter","LegionCommander","win"
"Invoker","Anti-Mage","Axe","Rubick","Weaver","lose"
"SpiritBreaker","Necrophos","Lion","FacelessVoid","Zeus","win"
"CrystalMaiden","Slark","Rubick","Sniper","Terrorblade","lose"
"Lina","Timbersaw","Oracle","Gyrocopter","Techies","lose"
"Windranger","DrowRanger","Mirana","AncientApparition","Anti-Mage","win"
"Mirana","StormSpirit","Slark","Batrider","Axe","win"
"Venomancer","Windranger","Tusk","Doom","LegionCommander","lose"
"Jakiro","PhantomAssassin","WraithKing","Timbersaw","CrystalMaiden","lose"
"Pudge","VengefulSpirit","Silencer","Spectre","Magnus","win"
"Luna","OgreMagi","DrowRanger","Earthshaker","Necrophos","win"
"Bloodseeker","CrystalMaiden","Tidehunter","Invoker","Anti-Mage","lose"
"Tiny","Oracle","Warlock","Omniknight","PhantomAssassin","lose"
"Weaver","SkywrathMage","Alchemist","Techies","TrollWarlord","win"
"SpiritBreaker","SkywrathMage","ArcWarden","Timbersaw","Lina","win"
"Pudge","Zeus","ShadowShaman","Sniper","LegionCommander","lose"
"Sven","Earthshaker","CrystalMaiden","Huskar","Medusa","win"
"Meepo","TemplarAssassin","Enchantress","WraithKing","ShadowFiend","lose"
"Kunkka","WraithKing","CrystalMaiden","Riki","Weaver","win"
"Clinkz","KeeperoftheLight","Huskar","undefined","Pudge","lose"
"Viper","Windranger","NagaSiren","Juggernaut","Axe","win"
"Mirana","TreantProtector","Pudge","Slark","AncientApparition","lose"
"KeeperoftheLight","Mirana","Earthshaker","Dazzle","Spectre","win"
"Silencer","PhantomAssassin","CrystalMaiden","Slark","WraithKing","lose"
"Juggernaut","LegionCommander","VengefulSpirit","Slark","FacelessVoid","lose"
"Necrophos","Mirana","Timbersaw","Meepo","Axe","win"
"Bristleback","CrystalMaiden","Pudge","Dazzle","FacelessVoid","lose"
"Jakiro","Pugna","Weaver","Invoker","Sven","win"
"Bristleback","Invoker","Riki","Timbersaw","Nature'sProphet","win"
"LegionCommander","Pudge","TrollWarlord","QueenofPain","Lina","lose"
"SandKing","Slardar","TrollWarlord","Pudge","Venomancer","win"
"Enigma","Lina","Silencer","PhantomAssassin","KeeperoftheLight","lose"
"Morphling","Lifestealer","SpiritBreaker","FacelessVoid","Mirana","win"
"PhantomAssassin","undefined","Bloodseeker","WitchDoctor","NyxAssassin","lose"
"PhantomLancer","Nature'sProphet","LegionCommander","PhantomAssassin","ShadowShaman","win"
"Sniper","Luna","DrowRanger","Viper","Huskar","lose"
"ShadowDemon","PhantomAssassin","Kunkka","Anti-Mage","Invoker","lose"
"Magnus","Slark","Jakiro","ShadowFiend","BountyHunter","win"
"Luna","Enchantress","OgreMagi","ShadowFiend","ElderTitan","lose"
"Timbersaw","LegionCommander","SkywrathMage","Lion","Juggernaut","win"
"ShadowFiend","Slark","OgreMagi","Lifestealer","LoneDruid","lose"
"OutworldDevourer","Oracle","LegionCommander","EarthSpirit","Mirana","win"
"Enigma","Lich","Morphling","DrowRanger","Tinker","lose"
"Luna","Phoenix","Silencer","Timbersaw","Nature'sProphet","win"
"NightStalker","Gyrocopter","Tinker","PhantomAssassin","Dazzle","win"
"Zeus","DrowRanger","TreantProtector","TrollWarlord","WraithKing","lose"
"Magnus","Bloodseeker","ShadowShaman","Sven","NyxAssassin","win"
"Mirana","Timbersaw","Morphling","Windranger","OgreMagi","lose"
"SpiritBreaker","Mirana","Juggernaut","Lina","Terrorblade","lose"
"WraithKing","FacelessVoid","OutworldDevourer","BountyHunter","Windranger","win"
"Morphling","Clinkz","Bristleback","Axe","VengefulSpirit","win"
"WraithKing","EmberSpirit","Tinker","Tusk","Venomancer","lose"
"Pudge","Silencer","Juggernaut","SandKing","SkywrathMage","win"
"Anti-Mage","LegionCommander","Timbersaw","Riki","QueenofPain","lose"
"PhantomLancer","PhantomAssassin","Lifestealer","Kunkka","NightStalker","lose"
"Bristleback","Slark","ElderTitan","Pudge","Zeus","win"
"NightStalker","Timbersaw","Tinker","CrystalMaiden","Juggernaut","win"
"Batrider","SandKing","Invoker","Windranger","NyxAssassin","lose"
"Timbersaw","Weaver","Huskar","Axe","Ursa","lose"
"Tidehunter","Luna","SandKing","Windranger","Juggernaut","win"
"WitchDoctor","FacelessVoid","Broodmother","Anti-Mage","Invoker","win"
"Tinker","BountyHunter","TemplarAssassin","Luna","Doom","lose"
"Nature'sProphet","Gyrocopter","StormSpirit","CentaurWarrunner","Lion","lose"
"PhantomAssassin","Clinkz","Leshrac","Axe","Omniknight","win"
"Windranger","Doom","Timbersaw","ShadowDemon","EmberSpirit","lose"
"DragonKnight","Alchemist","AncientApparition","Luna","Mirana","win"
"DrowRanger","Earthshaker","Pudge","Sniper","Slark","win"
"Enchantress","Zeus","PhantomAssassin","Anti-Mage","Invoker","lose"
"Anti-Mage","ShadowFiend","Mirana","Necrophos","CentaurWarrunner","win"
"CrystalMaiden","FacelessVoid","Enchantress","Morphling","Pugna","lose"
"LoneDruid","ChaosKnight","LegionCommander","Zeus","Lina","win"
"Huskar","Timbersaw","SandKing","Doom","NyxAssassin","lose"
"SkywrathMage","LegionCommander","Necrophos","Silencer","Zeus","win"
"ShadowShaman","Axe","NightStalker","PhantomAssassin","StormSpirit","lose"
"undefined","undefined","undefined","undefined","LoneDruid","win"
"undefined","undefined","undefined","undefined","undefined","lose"
"Razor","Bristleback","CrystalMaiden","Slark","Huskar","win"
"Pudge","Sniper","Juggernaut","DrowRanger","LegionCommander","lose"
"Omniknight","OutworldDevourer","Pudge","Bristleback","Riki","win"
"Lifestealer","DrowRanger","Axe","SpiritBreaker","Huskar","lose"
"Io","ChaosKnight","Axe","undefined","Pudge","win"
"undefined","TrollWarlord","Zeus","LegionCommander","Ursa","lose"
"SandKing","BountyHunter","FacelessVoid","EmberSpirit","Mirana","lose"
"Rubick","Slark","Juggernaut","Warlock","Tinker","win"
"LegionCommander","Abaddon","Sniper","SpiritBreaker","PhantomAssassin","win"
"OutworldDevourer","DrowRanger","Zeus","ShadowShaman","Ursa","lose"
"Bloodseeker","NyxAssassin","PhantomAssassin","Morphling","Enigma","lose"
"Silencer","Juggernaut","Slark","Pudge","Zeus","win"
"Pudge","Axe","Huskar","PhantomAssassin","undefined","win"
"undefined","Juggernaut","undefined","Slardar","Tidehunter","lose"
"DrowRanger","LegionCommander","DeathProphet","Tinker","Warlock","win"
"Beastmaster","Slark","EarthSpirit","Bloodseeker","Bane","lose"
"Riki","Nature'sProphet","PhantomAssassin","Pudge","Anti-Mage","win"
"Invoker","FacelessVoid","Necrophos","Slardar","Tiny","lose"
"Morphling","LegionCommander","Windranger","Clockwerk","Doom","lose"
"Axe","Mirana","DeathProphet","Riki","Kunkka","win"
"DrowRanger","PhantomAssassin","Lich","Pudge","ChaosKnight","lose"
"Bloodseeker","Slark","Viper","Rubick","AncientApparition","win"
"Slark","Tiny","Riki","PhantomAssassin","OgreMagi","lose"
"DarkSeer","Invoker","StormSpirit","LegionCommander","Sven","win"
"Timbersaw","ShadowShaman","Sniper","PhantomAssassin","Mirana","lose"
"Riki","Invoker","Meepo","Tiny","Lion","win"
"PhantomAssassin","Juggernaut","Ursa","Slark","Warlock","win"
"Clinkz","Sniper","ShadowFiend","Terrorblade","Nature'sProphet","lose"
"PhantomAssassin","Warlock","StormSpirit","LegionCommander","Spectre","win"
"Lifestealer","Puck","KeeperoftheLight","Sven","NyxAssassin","lose"
"Doom","Enigma","Alchemist","Clinkz","Anti-Mage","lose"
"Earthshaker","Omniknight","AncientApparition","ArcWarden","Morphling","win"
"Meepo","undefined","undefined","undefined","undefined","win"
"undefined","undefined","undefined","undefined","undefined","lose"
"Omniknight","Sniper","Lifestealer","DragonKnight","Tinker","win"
"FacelessVoid","Sven","Invoker","Brewmaster","ElderTitan","lose"
"ShadowDemon","SkywrathMage","Techies","Morphling","Clockwerk","win"
"Necrophos","Slardar","Lifestealer","Mirana","Oracle","lose"
"Bristleback","Lina","Invoker","LegionCommander","Nature'sProphet","win"
"Leshrac","Pudge","Lifestealer","Windranger","Tiny","lose"
"Axe","Luna","NyxAssassin","Clinkz","Disruptor","lose"
"Jakiro","ShadowShaman","Windranger","PhantomAssassin","Mirana","win"
"Juggernaut","Meepo","Morphling","FacelessVoid","Rubick","lose"
"Pudge","ShadowDemon","Mirana","DrowRanger","SandKing","win"
"StormSpirit","Tinker","CrystalMaiden","Morphling","Sniper","lose"
"Gyrocopter","Silencer","PhantomAssassin","FacelessVoid","Invoker","win"
"Dazzle","Puck","PhantomAssassin","Phoenix","Sniper","win"
"Doom","Tusk","BountyHunter","Tinker","Mirana","lose"
"TreantProtector","StormSpirit","Kunkka","Omniknight","WraithKing","win"
"Alchemist","DrowRanger","Morphling","Medusa","Invoker","lose"
"Anti-Mage","LegionCommander","StormSpirit","Nature'sProphet","Tidehunter","lose"
"Riki","Alchemist","Slark","NyxAssassin","Lion","win"
"Meepo","Anti-Mage","Abaddon","DragonKnight","Slark","win"
"StormSpirit","Zeus","Warlock","Doom","EmberSpirit","lose"
"WraithKing","Sven","Invoker","Anti-Mage","Windranger","lose"
"Alchemist","Doom","Mirana","KeeperoftheLight","Slark","win"
"Earthshaker","Ursa","Pudge","Meepo","Gyrocopter","lose"
"VengefulSpirit","Bloodseeker","Windranger","Sniper","Necrophos","win"
"PhantomAssassin","Pudge","FacelessVoid","KeeperoftheLight","Lina","lose"
"Meepo","Windranger","LegionCommander","Sniper","Slark","win"
"Tinker","Enchantress","Clinkz","PhantomAssassin","Mirana","lose"
"NyxAssassin","Slark","Nature'sProphet","WraithKing","Windranger","win"
"FacelessVoid","BountyHunter","Dazzle","Tinker","Anti-Mage","win"
"Omniknight","Timbersaw","Sniper","LegionCommander","Phoenix","lose"
"Mirana","Lina","Slark","Windranger","Phoenix","win"
"Ursa","Enchantress","Sven","Tidehunter","Morphling","lose"
"Spectre","Zeus","Medusa","Phoenix","Pudge","win"
"Enigma","FacelessVoid","PhantomAssassin","Invoker","Lich","lose"
"Ursa","BountyHunter","PhantomAssassin","Abaddon","Earthshaker","win"
"Pudge","Sniper","DrowRanger","Tusk","SandKing","lose"
"Nature'sProphet","Batrider","TreantProtector","Leshrac","Spectre","win"
"FacelessVoid","Axe","Lich","Invoker","DrowRanger","lose"
"Morphling","Juggernaut","Rubick","Mirana","BountyHunter","win"
"Luna","CentaurWarrunner","Necrophos","Lion","Magnus","lose"
"Lina","Kunkka","Lion","Weaver","Warlock","win"
"Lifestealer","Invoker","Clockwerk","Necrophos","FacelessVoid","lose"
"Nature'sProphet","Lion","Luna","TemplarAssassin","Windranger","lose"
"EmberSpirit","Morphling","Medusa","Silencer","BountyHunter","win"
"LegionCommander","EmberSpirit","Axe","Slark","OgreMagi","lose"
"Gyrocopter","Zeus","Bristleback","Sniper","TrollWarlord","win"
"WitchDoctor","Slark","Kunkka","LegionCommander","NyxAssassin","lose"
"Anti-Mage","FacelessVoid","Mirana","SkywrathMage","Warlock","win"
"DragonKnight","Sniper","Windranger","Enchantress","Axe","win"
"LegionCommander","Riki","DrowRanger","Slardar","Necrophos","lose"
"Slark","ShadowDemon","Invoker","LegionCommander","FacelessVoid","lose"
"ElderTitan","Necrophos","DrowRanger","Tidehunter","Windranger","win"
"Tinker","Huskar","Disruptor","Mirana","FacelessVoid","lose"
"Lion","Timbersaw","Pudge","ShadowFiend","LegionCommander","win"
"Kunkka","Mirana","Morphling","Juggernaut","OgreMagi","win"
"Doom","Medusa","Lion","Rubick","PhantomAssassin","lose"
"Ursa","Pudge","DrowRanger","PhantomAssassin","OgreMagi","win"
"Jakiro","DragonKnight","Razor","Windranger","Tiny","lose"
"Pudge","PhantomLancer","Zeus","StormSpirit","Sven","win"
